t	X1	X2
4448	1.004321536	0.877632708
4449	1.07883644	0.929575453
4450	0.933597368	0.847475302
4451	0.963158415	0.847153908
4452	1.00910549	0.812719085
4453	1.056131356	0.892772771
4454	0.935678735	0.868594044
4455	0.964789308	0.835100186
4456	0.974628919	0.911109996
4457	0.891366761	0.890337466
4458	1.013002852	0.876315696
4459	1.038274488	0.914835783
4460	0.887284808	0.928072915
4461	1.1191695	0.843956029
4462	1.021402288	0.816491935
4463	0.988882384	0.92624243
4464	1.033103353	0.943554895
4465	0.979909503	0.873282416
4466	1.060178294	0.901876664
4467	1.030600973	0.873634297
4468	0.973577551	0.883231319
4469	0.983005449	0.802475576
4470	0.963530592	0.839270134
4471	1.027287899	0.932273088
4472	0.925116247	0.920391656
4473	0.986887765	0.980225212
4474	0.977287012	0.932918829
4475	0.92045219	1.002045528
4476	0.936645576	0.953029764
4477	0.932230999	1.019668369
4478	0.930755214	0.949551274
4479	1.020919808	1.021120998
4480	1.030647478	1.012087152
4481	1.01841692	0.961097363
4482	1.017986987	0.928694694
4483	1.094306565	0.978542381
4484	0.889175656	0.93404904
4485	0.969045143	0.962224404
4486	0.985910874	0.947812278
4487	0.960734596	0.895980612
4488	0.927828801	0.871120541
4489	0.989394573	0.928533246
4490	0.896794014	0.916174394
4491	1.011754645	0.93787507
4492	0.946272856	0.849661606
4493	0.957069354	0.911376974
4494	0.986638796	0.872270541
4495	0.933031254	1.044745791
4496	0.89604855	0.872004599
4497	0.902894466	0.865770315
4498	1.038864471	0.896386751
4499	0.898696014	0.860013053
4500	1.100446409	0.919829816
4501	0.961710353	0.818545608
4502	0.998492543	0.954721148
4503	1.027083595	0.884640041
4504	1.047045378	0.871914013
4505	0.99763069	1.014450361
4506	1.029376999	0.93846544
4507	0.949404681	0.902200688
4508	0.867487327	0.838148668
4509	0.990492879	0.888707643
4510	1.002191204	0.886660769
4511	0.987948947	0.842895544
4512	0.987439122	0.800393646
4513	1.030309085	0.859903816
4514	0.964587849	0.897191046
4515	1.027282233	0.767290644
4516	0.98851975	0.920756235
4517	0.978776074	0.839779218
4518	0.991470438	0.79948937
4519	1.005075422	0.832036277
4520	1.006913601	0.774260636
4521	1.019362852	0.925865237
4522	0.986246732	0.874519083
4523	1.052081953	0.848173948
4524	1.12770739	0.85252234
4525	1.027750446	0.845279861
4526	1.00992001	0.886636746
4527	1.024505553	0.815983511
4528	0.980309611	0.814311669
4529	1.036015987	0.795052961
4530	1.015460214	0.843703591
4531	0.946227835	0.875138446
4532	1.114028457	0.812681115
4533	1.057779251	0.849221428
4534	1.030619974	0.825434501
4535	1.038174218	0.911574004
4536	1.013837931	0.877212726
4537	0.976365502	0.848477953
4538	1.006415153	0.801896499
4539	0.980855521	0.840847475
4540	1.087102722	0.885541725
4541	0.992852816	0.880465323
4542	1.039828664	0.87646677
4543	1.051740542	0.81764652
4544	1.02521946	0.882223811
4545	0.984654389	0.886858514
4546	0.965561503	0.795987221
4547	1.032316875	0.834190743
4548	0.951255313	0.91215343
4549	1.049330268	0.845686837
4550	1.017141201	0.806417427
4551	0.981428353	0.929300531
4552	1.036508876	0.932319743
4553	1.02319356	0.878492418
4554	1.050687175	0.846202585
4555	1.015714885	0.94284487
4556	0.994167936	0.940193536
4557	0.95878488	0.968535615
4558	0.971792241	0.822959289
4559	0.950682439	0.928367184
4560	0.978747975	0.810462549
4561	1.076636998	0.915388528
4562	0.984030933	0.93986718
4563	1.071609082	0.811753311
4564	0.927819528	0.771373759
4565	0.977042641	0.885288349
4566	0.895245976	0.908178804
4567	1.061689881	0.972507729
4568	0.907338872	0.888916558
4569	0.996752891	0.821360129
4570	1.032565986	0.840056933
4571	1.037335289	0.84387127
4572	1.007837182	0.876945458
4573	1.123298458	0.745993501
4574	1.029337972	0.8238102
4575	0.992139563	0.935028651
4576	1.062486737	0.707989734
4577	1.052655386	0.792832993
4578	0.977394921	0.789745818
4579	0.969992886	0.770741575
4580	0.963967483	0.724607091
4581	1.045716418	0.793913888
4582	1.038552039	0.733624743
4583	1.15396985	0.739948094
4584	1.171864673	0.758638524
4585	1.045876805	0.751793669
4586	1.0334194	0.682989823
4587	1.036592032	0.726580313
4588	1.06330167	0.790445933
4589	0.995520632	0.706247814
4590	0.993544519	0.771005136
4591	1.116129665	0.767206989
4592	1.124578145	0.755115349
4593	1.144608477	0.766817968
4594	1.065634892	0.80606293
4595	1.116854891	0.870091278
4596	1.118885147	0.784318898
4597	1.144396187	0.818041677
4598	1.097815652	0.726706235
4599	1.064323609	0.713219556
4600	0.998019257	0.686448198
4601	1.158201127	0.762407603
4602	1.008633069	0.77124971
4603	1.103883733	0.787273935
4604	1.103569095	0.797754073
4605	1.142564119	0.792385647
4606	1.142660727	0.803207302
4607	1.11401473	0.733868738
4608	1.040610531	0.768267759
4609	1.164391127	0.812712485
4610	1.133001659	0.761451671
4611	1.065670768	0.835528712
4612	1.055443627	0.669159273
4613	1.058695148	0.822968882
4614	1.178501202	0.831399819
4615	1.111433528	0.806780837
4616	1.129663129	0.826509014
4617	1.058173924	0.868397614
4618	1.115005124	0.830817502
4619	1.068079648	0.793909548
4620	1.102050522	0.858882833
4621	1.130712112	0.776566838
4622	1.203135283	0.768486477
4623	1.008004376	0.784217497
4624	1.019556601	0.810858595
4625	0.997189002	0.802294869
4626	1.053851608	0.819206149
4627	1.033093378	0.8630746
4628	1.077412112	0.888409844
4629	1.030461142	0.771371362
4630	1.023425098	0.867249272
4631	1.168431096	0.821523489
4632	1.094405683	0.796351973
4633	1.031762892	0.826842722
4634	1.079122935	0.774252489
4635	1.00655965	0.814670616
4636	1.102759012	0.766747479
4637	1.016396025	0.765591597
4638	1.031582159	0.849425679
4639	1.101995565	0.810110835
4640	1.072327721	0.858881741
4641	1.042235765	0.983501522
4642	1.088532045	0.892574697
4643	1.086625874	0.809070322
4644	1.043972713	0.903157694
4645	0.941102551	0.898084869
4646	1.137378785	0.884216763
4647	1.033950029	0.848033518
4648	1.049446025	0.984655733
4649	0.996099578	0.869705931
4650	1.091093654	0.929772636
4651	0.951647952	0.965160933
4652	1.048359323	0.937522592
4653	1.113756752	0.917216259
4654	0.996094221	0.983202709
4655	0.942869539	0.985645838
4656	0.942378317	1.056728357
4657	0.985750414	0.766813217
4658	1.032183687	0.943353585
4659	1.096176655	1.012690643
4660	0.95785019	1.026963191
4661	0.948434469	1.009430526
4662	0.959158629	0.939166926
4663	0.925304045	0.947667852
4664	0.894381656	0.841946676
4665	1.055559522	1.007870254
4666	1.083827798	0.980230839
4667	0.934132371	0.93952838
4668	0.93173589	1.007548063
4669	0.939228378	1.049418191
4670	0.915574665	0.998608731
4671	0.891555787	1.060329962
4672	0.989818303	0.989025187
4673	0.965384066	1.080454402
4674	0.849087359	0.963605518
4675	1.061949762	1.044523913
4676	0.860152614	1.027122765
4677	0.927877203	0.970438646
4678	0.879533237	1.021492853
4679	0.976891008	1.029430326
4680	0.894449558	1.049893621
4681	0.856470759	1.051446913
4682	0.921938072	1.078869948
4683	0.830788891	1.07885744
4684	0.976423629	0.994087087
4685	0.935315951	1.031959085
4686	0.868353196	1.055243205
4687	0.908318548	0.988614558
4688	0.922944646	0.914840184
4689	0.877693854	1.036058579
4690	0.830899163	1.032493786
4691	0.873817339	0.998535607
4692	0.854256997	1.011054483
4693	0.895805674	1.009929394
4694	0.951392258	1.051826764
4695	0.972589069	0.931073874
4696	0.934150975	0.956097469
4697	0.905379943	0.938714553
4698	0.928927999	0.963373221
4699	0.886283952	1.007063492
4700	0.919866989	0.883718574
4701	0.875097364	1.077880985
4702	0.949442732	0.96216798
4703	0.877767066	1.044449583
4704	0.862968865	1.048230378
4705	0.930302845	1.015740643
4706	0.889123196	1.083016664
4707	0.879278293	1.060092918
4708	0.899635811	1.004400657
4709	0.840865136	1.050616424
4710	0.914472748	1.014126507
4711	0.898299494	0.893666862
4712	0.935206877	0.89121775
4713	0.893177037	1.003149602
4714	0.889187934	0.955390826
4715	0.969506119	0.939240275
4716	1.003893595	0.987821217
4717	0.916480491	1.008347823
4718	0.986738633	1.032932654
4719	0.873138837	0.986906009
4720	0.911044249	0.939094552
4721	0.948857968	1.000702011
4722	1.005845781	0.956113312
4723	1.012888692	1.027289051
4724	0.984081444	1.046088571
4725	0.923387041	0.916263988
4726	0.927795544	0.934955109
4727	0.909220518	0.905259005
4728	0.946292067	1.002378957
4729	0.988268057	0.941341619
4730	0.972763374	0.965723204
4731	1.005797555	0.964328171
4732	0.954601775	0.879138978
4733	0.951468173	0.818795418
4734	0.942647435	0.917814317
4735	1.045545753	0.849329164
4736	0.928820267	0.818431147
4737	0.958871514	0.922121717
4738	0.917116289	0.87773145
4739	0.960348634	0.933201594
4740	1.009042631	0.922533536
4741	1.015702975	0.786976456
4742	0.895728599	0.894112506
4743	1.057251231	0.830623585
4744	0.993237722	0.907558187
4745	0.90794027	0.806425549
4746	1.006045172	0.920848642
4747	0.99243465	0.868742872
4748	0.98298431	0.906687
4749	1.026403508	0.876062691
4750	0.930187012	0.913494516
4751	0.959027026	0.814960192
4752	1.035606467	0.910617436
4753	1.027245483	0.871964688
4754	0.96186547	0.835210548
4755	1.072665738	0.902207228
4756	1.009139312	0.941130395
4757	0.921376839	0.845123574
4758	1.00386133	0.960741387
4759	1.032652772	0.855414434
4760	1.079014321	0.808529666
4761	1.018632951	0.890985473
4762	0.979938764	0.818516788
4763	1.072027458	0.845657756
4764	0.875167446	0.942168005
4765	0.977387138	0.870626189
4766	1.033186542	0.932367003
4767	0.938247081	0.998547011
4768	0.976025198	0.958020583
4769	1.001428667	0.939169287
4770	0.964068816	1.003738391
4771	1.128556708	0.898344144
4772	1.014011779	0.875329539
4773	1.002119158	0.896309505
4774	0.950468043	0.968804946
4775	1.113779438	1.00550499
4776	1.060524444	0.896102645
4777	0.963647701	1.015484124
4778	1.13036601	0.89165834
4779	1.022574599	0.87484567
4780	0.979970703	0.961323322
4781	0.979992281	0.949032808
4782	0.9730924	0.834598326
4783	1.03311021	0.913396138
4784	0.986213097	0.912311097
4785	0.955762339	0.960354912
4786	1.021417618	0.919851814
4787	0.986520135	0.995912035
4788	0.90106109	0.813457374
4789	0.911393937	0.844381365
4790	1.006194638	0.902898079
4791	0.924562895	0.900354944
4792	0.967369049	0.93011828
4793	0.874973258	0.916011141
4794	0.928813233	0.929096595
4795	1.012962813	0.945172035
4796	0.914412863	0.987446206
4797	0.912385498	0.88544147
4798	1.038345301	0.979546905
4799	0.953368222	0.908947379
4800	0.969058971	1.000690668
4801	1.006625748	0.90394462
4802	0.899596752	0.993523748
4803	0.942694142	1.010638443
4804	0.922437741	0.931547246
4805	0.883212976	0.921817772
4806	0.927162636	1.032311975
4807	0.964124932	0.946222948
4808	0.941580957	0.924551078
4809	1.004953339	0.885185553
4810	0.947276819	0.8966515
4811	0.960652692	0.929694979
4812	0.899345886	0.849962301
4813	0.90783489	0.928659597
4814	0.843789962	0.980460695
4815	0.964936109	0.820997444
4816	1.003712078	0.880146372
4817	0.897626614	0.885883567
4818	1.003339264	0.901670399
4819	0.883505909	0.896392922
4820	0.989734711	0.836703353
4821	0.993158471	0.913475558
4822	0.940524649	0.926337824
4823	0.88611656	0.970032648
4824	1.066370993	0.948905853
4825	1.037372202	0.921246216
4826	0.938316468	0.805348967
4827	1.002719002	0.901664343
4828	1.040544633	0.899658336
4829	0.94856562	0.864080707
4830	0.95569771	0.909586736
4831	0.994190591	0.796523793
4832	0.990773946	0.881979508
4833	0.933848467	0.957528632
4834	0.999764959	0.925545017
4835	1.012923115	0.87934239
4836	0.929298898	0.879988074
4837	1.011743299	0.961990717
4838	1.018015671	0.911701566
4839	0.964350154	0.962514946
4840	0.994456378	0.918148025
4841	1.033651904	0.909739607
4842	0.96292368	1.048793155
4843	1.030613653	0.970953075
4844	0.942526728	1.029351791
4845	0.951857821	0.9896241
4846	1.010528729	1.0390564
4847	0.947619627	1.079153301
4848	0.932059654	1.007651856
4849	0.996627912	1.03643759
4850	0.963031933	1.030008756
4851	0.957474566	1.095014283
4852	0.971191112	1.052084392
4853	0.861604043	1.110449906
4854	0.985597263	1.029719647
4855	0.975968611	1.112572685
4856	0.908130525	0.981285026
4857	0.888423497	1.017824605
4858	0.951188349	1.00738026
4859	0.963279202	1.035850375
4860	0.947807536	1.056689154
4861	0.894706869	1.061808165
4862	0.888611832	0.990470128
4863	0.921222954	0.994153986
4864	1.012640599	1.075491016
4865	0.892038861	1.043120021
4866	0.96383385	1.041025142
4867	0.879431742	1.115405241
4868	0.85143314	0.940923873
4869	0.912671874	1.125087045
4870	0.802347511	1.06682885
4871	0.840854867	1.023104099
4872	0.958307466	1.046014642
4873	0.950778569	1.065822374
4874	0.947665237	1.135983151
4875	0.910138413	1.034264269
4876	0.950478938	1.048903073
4877	1.025616677	1.027543705
4878	0.793894085	1.123760848
4879	0.949943054	1.075710115
4880	0.858178722	1.003219155
4881	0.813051047	0.949702114
4882	0.875419339	1.06087367
4883	0.834403585	1.047749602
4884	0.879133101	1.047193546
4885	0.91082408	1.195688515
4886	0.898635438	0.994177277
4887	0.862751405	1.131999613
4888	0.95690521	1.103946796
4889	0.814837784	1.151177572
4890	0.851379015	0.997299619
4891	0.848307532	1.069345296
4892	0.892683191	1.041328925
4893	0.924140923	1.109741151
4894	0.917950666	1.058727887
4895	0.824825298	0.973863712
4896	0.857699985	1.063844485
4897	0.87563614	1.017324418
4898	0.912961197	1.064427681
4899	0.785633191	1.074506412
4900	0.872231881	1.034420416
4901	0.869749179	1.061662762
4902	0.889329068	1.135166158
4903	0.921235937	1.048525236
4904	0.828173563	1.00645374
4905	0.851541028	1.074482964
4906	0.852692677	1.013996985
4907	0.903505606	0.981291796
4908	0.867478706	1.017969113
4909	0.896250965	1.001494572
4910	0.833512409	1.101849387
4911	0.827429028	0.969921858
4912	0.879627435	0.990781622
4913	0.99095746	1.014231061
4914	0.977564771	1.115587279
4915	0.813920761	1.038329626
4916	0.835204486	0.99588755
4917	0.880941488	1.042961913
4918	0.889611908	0.962607583
4919	0.848722925	1.025202989
4920	0.973381522	0.983238362
4921	0.904465626	1.079732983
4922	0.959370776	1.01312312
4923	0.8032216	0.971286451
4924	0.834028269	1.033467866
4925	0.920969741	1.023441906
4926	0.921102378	1.063972106
4927	0.871182258	1.013050374
4928	0.83469163	0.933446773
4929	0.851610561	1.029566285
4930	0.926960305	0.972874967
4931	0.845042166	0.954317321
4932	0.947347779	1.044412268
4933	0.922437824	1.076864118
4934	0.900003044	0.918723941
4935	0.817741536	1.046427238
4936	0.923104456	1.012969627
4937	0.905800334	0.928044461
4938	0.912251986	0.996352993
4939	0.879439832	1.022370897
4940	0.939414697	0.888887045
4941	0.927975001	0.997325918
4942	0.869001659	1.012478761
4943	0.90520809	0.929508107
4944	0.839333228	0.977645988
4945	0.887734397	0.957102296
4946	0.83429873	0.98639565
4947	1.049755417	0.968156752
4948	0.869654951	1.037853322
4949	0.89300284	0.897562887
4950	0.893348798	0.927134074
4951	0.828179883	0.926890604
4952	1.005095389	1.030635626
4953	0.938260338	0.944489561
4954	0.986228309	0.944781088
4955	0.938690253	0.965031541
4956	0.845133261	0.90753922
4957	0.866962721	0.939876965
4958	0.932810098	0.967200326
4959	1.047800791	0.875541999
4960	0.944696532	0.864392353
4961	0.950937907	0.92337923
4962	0.960923501	0.907857449
4963	0.99022826	0.983586943
4964	0.904149689	1.003670201
4965	0.921201888	0.981272052
4966	1.024969645	0.921687441
4967	0.985308565	0.97452231
4968	0.943430297	0.997657702
4969	0.964242009	0.909757334
4970	0.986634108	0.802953624
4971	0.977100551	0.883125768
4972	0.938807244	0.920416322
4973	0.97927726	0.9248895
4974	0.932045193	1.072621482
4975	0.911162414	0.88519739
4976	1.034035402	0.982824821
4977	0.966079196	0.952322766
4978	0.963403391	0.969449671
4979	0.976299593	0.997043456
4980	0.932672534	1.035148731
4981	0.842657101	0.951599741
4982	1.053771511	0.955265808
4983	0.995391271	1.007116484
4984	0.926706619	0.992403541
4985	0.89520631	1.033128619
4986	1.013186349	0.987790926
4987	0.998529411	1.015924863
4988	0.949883361	1.016946967
4989	0.91862712	1.033826276
4990	0.986004312	1.101595099
4991	0.981630797	1.053043128
4992	0.867950249	1.013484756
4993	0.911936185	1.041230565
4994	1.030156743	1.00513595
4995	0.935180903	1.001676062
4996	0.946290044	1.067125823
4997	0.863779968	1.032900323
4998	0.910505543	1.071517124
4999	0.975372929	1.023005598
5000	0.881661056	1.069067045
5001	0.941484376	1.024088545
5002	0.943599305	1.008447069
5003	0.880691101	1.003907326
5004	0.843566506	0.977166812
5005	0.861491567	1.025952315
5006	0.83046591	1.034722439
5007	0.933786429	1.019780992
5008	0.907066195	1.008933839
5009	0.898883741	1.017189756
5010	0.860944643	1.042368254
5011	0.962579212	1.041606467
5012	0.932314119	1.015909253
5013	0.945568921	0.964736182
5014	0.903745305	0.968867811
5015	0.912516043	1.054144099
5016	0.956865498	1.046173174
5017	0.915825063	1.038812607
5018	0.898654795	1.053955284
5019	0.877728873	1.000077794
5020	0.903012269	0.99023617
5021	0.874676561	1.00362813
5022	0.831510322	0.983059622
5023	0.928375779	0.978213086
5024	0.903569574	0.919081664
5025	0.969054815	1.031090138
5026	0.997278329	0.93938536
5027	0.937558094	0.919971981
5028	0.932108446	1.021575248
5029	0.947290528	0.925330919
5030	0.84856726	0.987147427
5031	0.863692677	0.928376145
5032	0.877871352	0.969657302
5033	0.974770624	0.996311739
5034	0.866824367	0.939677138
5035	0.851600322	0.87130263
5036	0.896595399	0.87314051
5037	0.910357024	0.908226875
5038	0.870676507	0.914136471
5039	0.979637408	0.993515251
5040	0.958781298	0.891699203
5041	0.93894033	0.996104928
5042	0.940945139	0.969221104
5043	0.894756413	0.99079066
5044	0.842052302	0.92784903
5045	0.954995355	0.949548426
5046	0.918970824	0.93055647
5047	0.938005343	0.997987932
5048	0.988760755	0.934062518
5049	0.86118304	0.932286256
5050	1.026545115	0.851009594
5051	0.951816787	0.845612836
5052	0.905645147	0.917997142
5053	0.966331591	0.957545632
5054	0.922443879	0.946414795
5055	0.935922031	0.979992523
5056	0.993410058	0.918981533
5057	1.010460345	1.032333647
5058	0.898463776	0.869252664
5059	0.894936887	1.005060134
5060	1.044507127	0.986424498
5061	1.001621567	0.973075319
5062	0.960245334	0.93298525
5063	0.988547714	0.981818927
5064	1.042867862	0.894522424
5065	0.945007367	0.852135308
5066	0.896596826	0.932742051
5067	1.032981198	1.013504174
5068	0.918194389	0.902688593
5069	0.936013488	0.931705958
5070	0.966009546	0.967920337
5071	1.031895467	0.815403353
5072	0.983003446	0.969637199
5073	0.920490322	0.952084177
5074	0.911652163	0.888326786
5075	0.932031271	0.963202845
5076	1.001206941	0.952281413
5077	0.930840526	1.067695629
5078	0.954093052	0.955260253
5079	0.910082343	0.938776623
5080	0.95559549	0.992304874
5081	1.028810709	0.946063595
5082	0.897096185	0.943070378
5083	0.968230119	0.892985525
5084	1.030446469	0.922268292
5085	0.997080118	0.986615592
5086	1.000289863	0.880116214
5087	0.931573071	0.941948334
5088	1.010272418	0.863777983
5089	1.071432382	0.866932085
5090	1.029665344	0.889299825
5091	0.990012167	0.920095059
5092	0.992705121	0.898987141
5093	0.967818968	0.853966067
5094	0.946971964	0.923045435
5095	0.996958699	0.931968824
5096	0.980041135	0.914109767
5097	1.021995342	0.89926331
5098	1.051276951	0.94840238
5099	1.023382664	1.04418804
5100	1.045876124	0.959245969
5101	1.045996005	0.922882992
5102	1.002461125	0.931994543
5103	1.071597564	1.002926232
5104	0.953151408	1.060452915
5105	0.933206504	0.92308645
5106	0.982808602	0.907085586
5107	0.893794339	1.005424
5108	1.012469546	0.930049553
5109	1.018475515	0.995123628
5110	0.966836035	0.920907639
5111	0.942893997	0.934152163
5112	0.916785636	1.001705386
5113	0.988676243	0.964567849
5114	0.972908772	1.081088553
5115	0.969043322	0.937575801
5116	1.009980275	0.961563815
5117	0.998702725	0.900469885
5118	1.01096864	0.872203314
5119	1.031811776	0.883516634
5120	1.081427235	0.978868451
5121	1.031735793	0.962387986
5122	0.993022584	0.924969425
5123	0.966584042	0.958073275
5124	0.971918011	0.838069868
5125	0.980118443	0.870191887
5126	0.977057016	0.879654267
5127	0.998278051	0.916196297
5128	1.024253435	0.824824989
5129	0.983487878	0.929197499
5130	1.017881999	0.968411295
5131	0.989533087	0.917147941
5132	1.037517929	0.877164176
5133	0.981247079	0.906760882
5134	0.98651667	0.952340428
5135	1.046968666	0.844789432
5136	0.95257222	0.888530417
5137	1.045020271	0.892398031
5138	1.003788385	0.927377432
5139	0.970195212	0.885427485
5140	1.038326841	0.851468604
5141	0.913167226	0.862144825
5142	1.045012872	0.929147025
5143	1.050022195	0.875985296
5144	1.051621748	0.890473564
5145	1.019695592	0.899183909
5146	1.009795029	0.795732936
5147	1.036246809	0.82401478
5148	1.031154856	0.922989905
5149	0.99885411	0.850390533
5150	1.00303159	0.890207014
5151	0.996329438	0.895526116
5152	0.931993114	0.836664498
5153	1.026972613	0.942424818
5154	0.996932107	0.83687373
5155	1.02629892	0.849817191
5156	1.11460964	0.860496313
5157	1.05279009	0.864924174
5158	1.037220006	0.832067892
5159	1.08991342	0.861894883
5160	1.043465851	0.899416636
5161	1.02425118	0.883975386
5162	1.079481689	0.911650927
5163	1.037879033	0.811456637
5164	1.056625806	0.791340751
5165	1.019844697	0.912299632
5166	0.992039145	0.763460999
5167	1.160901846	0.791408668
5168	1.019972761	0.752683984
5169	1.02332758	0.869614109
5170	1.022136773	0.783646327
5171	1.042731019	0.77136731
5172	1.079942992	0.793012439
5173	0.999041722	0.784938433
5174	1.047315189	0.952912305
5175	1.14930179	0.885823019
5176	0.961421038	0.793710812
5177	1.045997098	0.782544333
5178	0.99895292	0.939898462
5179	1.0611629	0.893194273
5180	1.053238589	0.853914213
5181	1.012038919	0.84129077
5182	1.048562534	0.830161314
5183	1.063291055	0.839416904
5184	1.038694666	0.797132704
5185	1.008759281	0.877233463
5186	1.033514962	0.880254972
5187	1.020466314	0.899310213
5188	1.078696536	0.863061455
5189	1.050323237	0.993366859
5190	1.088700361	0.897008468
5191	1.059257246	0.959498888
5192	1.068839776	0.971424001
5193	0.981417066	0.906776303
5194	1.041492277	0.885312569
5195	1.111548715	0.931791238
5196	1.017768134	0.91975061
5197	1.072245816	0.95337332
5198	1.095018807	0.918575819
5199	1.030506125	0.992892959
5200	1.023979691	0.919029653
5201	0.94892179	0.948829306
5202	1.08945033	1.009150816
5203	0.935147779	0.969951525
5204	0.998339197	1.011707441
5205	0.98597576	0.913733326
5206	0.951709607	0.994528603
5207	1.00502741	0.986374714
5208	1.059063156	0.990569173
5209	1.019255026	0.951221228
5210	1.024625808	0.989313923
5211	0.994672593	1.070249472
5212	1.002749552	1.084490099
5213	1.054753053	0.991010631
5214	0.993026377	1.140226622
5215	1.021989114	0.937828269
5216	0.939038761	0.947033474
5217	1.040466275	0.927195475
5218	0.966155304	1.056941579
5219	0.958073556	1.118129441
5220	1.019945594	1.038281695
5221	0.941667103	1.092070576
5222	0.973421898	1.013054761
5223	0.995993238	1.076998215
5224	0.815283483	1.02033039
5225	0.951314478	1.062800229
5226	0.977664489	1.035548089
5227	0.980488227	1.077164779
5228	0.952955499	1.171297082
5229	1.009514816	0.98277346
5230	1.040940221	1.028528217
5231	0.900948985	0.959626643
5232	1.00863613	1.040171454
5233	0.968275764	1.026644593
5234	0.930389675	1.052267644
5235	1.013109008	1.074420612
5236	0.897816589	1.190061051
5237	0.980421591	1.145336313
5238	0.862376449	1.175990178
5239	0.940819045	1.096483261
5240	0.849047572	1.120836322
5241	0.953460904	1.079228776
5242	0.971884219	1.106842936
5243	0.899278772	1.119827118
5244	0.934381223	1.085759979
5245	0.866406284	1.172851259
5246	0.865415647	1.057844267
5247	0.844479132	1.127808457
5248	0.903411195	1.23438144
5249	0.951733892	1.1992507
5250	0.837848223	1.093670727
5251	0.928393819	1.154602704
5252	0.981356386	1.163490066
5253	0.921331448	1.187205361
5254	0.822861785	1.248708092
5255	0.881856523	1.149709483
5256	0.906844299	1.139335342
5257	0.911856761	1.142756876
5258	0.933880098	1.081619511
5259	0.952599783	1.069199346
5260	0.862460557	1.051634558
5261	0.818619397	1.08959535
5262	0.957464189	1.06439729
5263	0.854877632	1.117424651
5264	0.855490806	1.056463432
5265	0.904407994	1.090928059
5266	0.965690113	1.19242845
5267	0.852399761	1.094929117
5268	0.87324939	1.156979356
5269	0.940587069	1.208025922
5270	0.826648501	1.141088412
5271	0.8355708	1.134887981
5272	0.809818037	1.117934205
5273	0.943066338	1.097781259
5274	0.862974791	1.095763291
5275	0.905250266	1.173419771
5276	0.929442343	1.133807756
5277	0.85352981	1.189502903
5278	0.872371175	1.185925916
5279	0.895876654	1.197205808
5280	0.804811977	1.137677529
5281	0.77757709	1.101658519
5282	0.775621635	1.161568766
5283	0.836463039	1.130549949
5284	0.917740239	1.143322846
5285	0.910253244	1.158493937
5286	0.804819064	1.14303144
5287	0.820922716	1.151468113
5288	0.840619777	1.151911283
5289	0.782474297	1.196430179
5290	0.959738837	1.145082894
5291	0.844110177	1.130570888
5292	0.789998583	1.046773082
5293	0.955193421	1.08766261
5294	0.895045404	1.163269467
5295	0.836595027	1.128920874
5296	0.838882608	1.205565695
5297	0.869267763	1.131360567
5298	0.800016728	1.091521042
5299	0.891617765	1.097368724
5300	0.839895492	1.012506045
5301	0.926926708	1.117825297
5302	0.815384119	1.057959061
5303	0.878875303	1.182827787
5304	0.833016281	1.10128772
5305	0.893734362	1.013728002
5306	0.854575105	0.984645663
5307	0.867173766	1.015744299
5308	0.848577465	1.056556915
5309	0.910702756	1.036221781
5310	0.818669909	0.987326016
5311	0.84399129	1.03721341
5312	0.883664422	1.01613093
5313	0.882931506	0.97891814
5314	0.830134242	0.95057513
5315	0.922059111	0.982096757
5316	0.97345962	0.969027437
5317	0.843611286	1.02939948
5318	0.980053692	0.965620136
5319	0.919344584	1.046438946
5320	0.934791165	1.035887931
5321	0.987329348	0.888609972
5322	0.954859923	1.003309697
5323	0.841012536	1.005551789
5324	0.965354443	0.922292339
5325	0.861321707	1.051851425
5326	0.945973945	0.961301286
5327	0.983250785	0.982654624
5328	0.983268136	0.899920652
5329	0.91052833	0.972049698
5330	0.903145448	0.972189767
5331	0.920159123	0.896766548
5332	0.899726179	1.037579404
5333	0.955320386	0.90461515
5334	0.933311982	1.024060815
5335	0.909104228	0.937641669
5336	0.866082296	1.034158792
5337	0.944558434	0.870205429
5338	0.918990188	1.054806093
5339	0.870815867	0.851754451
5340	0.955831897	0.890185122
5341	0.955118378	0.979188911
5342	0.949724598	1.070291782
5343	0.885236182	1.034846235
5344	0.970598566	0.953227138
5345	0.944748991	0.894250716
5346	0.933731257	0.894567782
5347	0.964487919	0.964963001
5348	0.927906768	0.921820435
5349	1.030499497	0.977234144
5350	1.010402793	1.001748974
5351	0.981411811	0.876819809
5352	0.974102624	0.944388245
5353	0.896200099	0.937758651
5354	0.875497468	1.096822699
5355	0.944509281	0.993721308
5356	0.923208253	1.069265286
5357	0.944761503	1.015964979
5358	0.975205942	0.909797996
5359	0.897475584	0.958081882
5360	0.998553459	0.99946376
5361	0.933875552	1.050858863
5362	0.930875101	1.036211411
5363	0.971423687	0.916931587
5364	0.993079032	0.969291096
5365	0.960321086	0.968318469
5366	0.890556185	0.977075497
5367	0.928914647	1.004159997
5368	0.908676919	0.980842572
5369	0.979685453	0.950259182
5370	1.008394581	1.013937002
5371	0.945914766	0.974597378
5372	0.925250408	0.987224299
5373	0.975134424	0.952687605
5374	0.952336873	0.913961041
5375	0.966614187	0.997650105
5376	0.899262347	1.020402471
5377	0.97022803	0.989521398
5378	0.937823682	0.964151635
5379	0.927272555	1.041395322
